#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0032501	Multicellular organismal process	36	6490	0.28	0.00054	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000249647,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000280362,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,PI3,SNAP23,AXIN1,IL7,ARSB,HYAL1,NTRK2,PTS,THY1,KIT,STAT5B,ALDH1A1,PPIB,FADD,PCSK9,BCR,BAIAP2,MET,ITGA11,SH2B3,CRKL,WFDC2,FKBP1B,NFATC1,NTF3,DDC,TGFA,ROBO1,PDGFC,DKK3,YES1,PAK4,KITLG,ITGAM
GO:0098609	Cell-cell adhesion	10	542	0.8	0.00063	9606.ENSP00000246006,9606.ENSP00000265071,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000316338,9606.ENSP00000327290,9606.ENSP00000341141,9606.ENSP00000420321,9606.ENSP00000469413,9606.ENSP00000496959	CD93,CDH6,THY1,KIT,BAIAP2,ITGA11,SIGLEC1,ROBO1,PAK4,ITGAM
GO:0051247	Positive regulation of protein metabolic process	16	1512	0.56	0.00072	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,NTRK2,KIT,FADD,PCSK9,DAB2,EBAG9,CRKL,NTF3,TGFA,ROBO1,PDGFC,YES1,FGF21,KITLG
GO:0048513	Animal organ development	24	3246	0.41	0.00075	9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	IL7,HYAL1,NTRK2,THY1,KIT,STAT5B,PPIB,FADD,MGMT,PCSK9,BCR,BAIAP2,MET,ITGA11,SH2B3,CRKL,NFATC1,TGFA,ROBO1,PDGFC,DKK3,FGF21,KITLG,ITGAM
GO:0050671	Positive regulation of lymphocyte proliferation	6	147	1.15	0.00084	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000495951	NCK2,IL7,STAT5B,FADD,ICOSLG,KITLG
GO:0010604	Positive regulation of macromolecule metabolic process	25	3533	0.39	0.00089	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000431775,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,AXIN1,IL7,FCER2,LAMP3,NTRK2,KIT,STAT5B,FADD,MGMT,PCSK9,DAB2,MET,HGS,EBAG9,CRKL,NFATC1,NTF3,TGFA,ROBO1,PDGFC,IL32,YES1,FGF21,KITLG
GO:1901700	Response to oxygen-containing compound	16	1547	0.55	0.00089	9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000471477	HYAL1,NTRK2,STAT5B,ALDH1A1,FADD,MGMT,PCSK9,BCR,BAIAP2,ICOSLG,CRKL,FKBP1B,PDGFC,ERBIN,YES1,FGF21
GO:0051171	Regulation of nitrogen compound metabolic process	33	5734	0.3	0.00090	9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,PI3,AXIN1,IL7,LAMP3,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,BCR,DAB2,MET,HGS,EBAG9,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,DKK3,YES1,FGF21,KITLG,ITGAM
GO:0002684	Positive regulation of immune system process	12	874	0.68	0.0010	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,IL7,FCER2,THY1,KIT,STAT5B,FADD,ICOSLG,CRKL,YES1,KITLG,ITGAM
GO:0006915	Apoptotic process	13	1041	0.64	0.0011	9606.ENSP00000188790,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,AXIN1,IL7,STAT5B,FADD,PCSK9,DAB2,EBAG9,CRKL,PAK4,FGF21,KITLG,ITGAM
GO:0009893	Positive regulation of metabolic process	26	3847	0.37	0.0011	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000431775,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,AXIN1,IL7,FCER2,LAMP3,NTRK2,KIT,STAT5B,FADD,MGMT,PCSK9,DAB2,MET,HGS,EBAG9,CRKL,NFATC1,NTF3,TGFA,ROBO1,PDGFC,IL32,YES1,FGF21,KITLG,ITGAM
GO:0043066	Negative regulation of apoptotic process	12	891	0.67	0.0012	9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000313391,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	IL7,LAMP3,NTRK2,STAT5B,FADD,MGMT,DAB2,NTF3,TGFA,PAK4,FGF21,KITLG
GO:0002694	Regulation of leukocyte activation	10	601	0.76	0.0013	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,IL7,THY1,STAT5B,FADD,BCR,ICOSLG,YES1,KITLG,ITGAM
GO:0050900	Leukocyte migration	7	249	0.99	0.0013	9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000303507,9606.ENSP00000346300,9606.ENSP00000462468,9606.ENSP00000495951	KIT,STAT5B,PPIB,BCR,CRKL,YES1,KITLG
GO:0002682	Regulation of immune system process	15	1438	0.56	0.0015	9606.ENSP00000233154,9606.ENSP00000263593,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,SIAE,IL7,FCER2,THY1,KIT,STAT5B,FADD,BCR,ICOSLG,CRKL,ERBIN,YES1,KITLG,ITGAM
GO:0007267	Cell-cell signaling	13	1079	0.62	0.0015	9606.ENSP00000249647,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000313391,9606.ENSP00000339186,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000397297,9606.ENSP00000433112,9606.ENSP00000471477,9606.ENSP00000496959	SNAP23,AXIN1,IL7,NTRK2,THY1,DAB2,GRAP2,CRKL,FKBP1B,NTF3,DKK3,FGF21,ITGAM
GO:0022407	Regulation of cell-cell adhesion	9	480	0.81	0.0015	9606.ENSP00000233154,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000462468,9606.ENSP00000495951	NCK2,IL7,THY1,STAT5B,FADD,ICOSLG,SH2B3,YES1,KITLG
GO:0048872	Homeostasis of number of cells	7	256	0.98	0.0015	9606.ENSP00000263851,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000345492,9606.ENSP00000495951	IL7,KIT,STAT5B,FADD,BCR,SH2B3,KITLG
GO:0010631	Epithelial cell migration	5	98	1.25	0.0016	9606.ENSP00000188790,9606.ENSP00000264914,9606.ENSP00000288135,9606.ENSP00000420321,9606.ENSP00000495951	FAP,ARSB,KIT,ROBO1,KITLG
GO:0050789	Regulation of biological process	49	11655	0.16	0.0016	9606.ENSP00000013125,9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000263593,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000264914,9606.ENSP00000265071,9606.ENSP00000265598,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000339186,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000423602,9606.ENSP00000426632,9606.ENSP00000431775,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	MAP4K5,FAP,NCK2,PI3,AXIN1,SIAE,IL7,FCER2,ARSB,CDH6,LAMP3,HYAL1,NTRK2,THY1,KIT,STAT5B,ALDH1A1,PPIB,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,ITGA11,HGS,EBAG9,GRAP2,ICOSLG,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,DAPP1,ERBIN,IL32,DKK3,YES1,PAK4,FGF21,KITLG,ITGAM
GO:0033674	Positive regulation of kinase activity	9	494	0.8	0.0017	9606.ENSP00000262320,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000317272,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000495951	AXIN1,NTRK2,KIT,MET,NTF3,TGFA,ROBO1,PDGFC,KITLG
GO:0050793	Regulation of developmental process	20	2492	0.44	0.0017	9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000331201,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000420321,9606.ENSP00000469413,9606.ENSP00000495951	AXIN1,IL7,HYAL1,NTRK2,THY1,KIT,STAT5B,PPIB,FADD,BCR,DAB2,BAIAP2,HGS,CRKL,FKBP1B,NFATC1,NTF3,ROBO1,PAK4,KITLG
GO:0018108	Peptidyl-tyrosine phosphorylation	6	176	1.07	0.0018	9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000303507,9606.ENSP00000317272,9606.ENSP00000462468,9606.ENSP00000495951	NTRK2,KIT,BCR,MET,YES1,KITLG
GO:0060255	Regulation of macromolecule metabolic process	34	6249	0.27	0.0018	9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000431775,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951	NCK2,PI3,AXIN1,IL7,FCER2,LAMP3,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,DAB2,MET,HGS,EBAG9,ICOSLG,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,IL32,DKK3,YES1,FGF21,KITLG
GO:0071495	Cellular response to endogenous stimulus	13	1103	0.61	0.0018	9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477	HYAL1,NTRK2,KIT,STAT5B,PCSK9,DAB2,BAIAP2,CRKL,NTF3,DDC,PDGFC,YES1,FGF21
GO:0044419	Biological process involved in interspecies interaction between organisms	15	1490	0.54	0.0020	9606.ENSP00000243924,9606.ENSP00000264072,9606.ENSP00000266031,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000339477,9606.ENSP00000341141,9606.ENSP00000361761,9606.ENSP00000426632,9606.ENSP00000444810,9606.ENSP00000462468,9606.ENSP00000496959	PI3,FCER2,HYAL1,STAT5B,PPIB,FADD,BCR,BAIAP2,ICOSLG,SIGLEC1,WFDC2,ERBIN,FKBP5,YES1,ITGAM
GO:0030154	Cell differentiation	24	3507	0.37	0.0021	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000420321,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,AXIN1,IL7,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,ITGA11,SH2B3,CRKL,NTF3,ROBO1,YES1,PAK4,FGF21,KITLG,ITGAM
GO:0042102	Positive regulation of T cell proliferation	5	108	1.2	0.0023	9606.ENSP00000233154,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000339477,9606.ENSP00000495951	NCK2,STAT5B,FADD,ICOSLG,KITLG
GO:0044092	Negative regulation of molecular function	13	1143	0.59	0.0023	9606.ENSP00000243924,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000284240,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000345492,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000426632,9606.ENSP00000433112	PI3,IL7,LAMP3,THY1,PCSK9,DAB2,MET,SH2B3,WFDC2,SERPINB1,FKBP1B,ERBIN,DKK3
GO:0051240	Positive regulation of multicellular organismal process	15	1505	0.54	0.0023	9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000431775,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951	IL7,HYAL1,NTRK2,KIT,STAT5B,PPIB,FADD,DAB2,BAIAP2,ROBO1,PDGFC,IL32,PAK4,FGF21,KITLG
GO:0051094	Positive regulation of developmental process	14	1332	0.56	0.0025	9606.ENSP00000263851,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000420321,9606.ENSP00000469413,9606.ENSP00000495951	IL7,HYAL1,NTRK2,KIT,STAT5B,PPIB,FADD,DAB2,BAIAP2,CRKL,FKBP1B,ROBO1,PAK4,KITLG
GO:0023057	Negative regulation of signaling	14	1354	0.55	0.0029	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000345492,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000420321,9606.ENSP00000426632,9606.ENSP00000433112	NCK2,AXIN1,IL7,THY1,PCSK9,DAB2,MET,HGS,SH2B3,FKBP1B,NFATC1,ROBO1,ERBIN,DKK3
GO:0009719	Response to endogenous stimulus	14	1363	0.55	0.0031	9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000346300,9606.ENSP00000397297,9606.ENSP00000403644,9606.ENSP00000422464,9606.ENSP00000462468,9606.ENSP00000471477	ARSB,HYAL1,NTRK2,KIT,STAT5B,PCSK9,DAB2,BAIAP2,CRKL,NTF3,DDC,PDGFC,YES1,FGF21
GO:0050776	Regulation of immune response	11	844	0.65	0.0032	9606.ENSP00000264072,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000303507,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000496959	FCER2,THY1,KIT,STAT5B,FADD,BCR,ICOSLG,CRKL,ERBIN,YES1,ITGAM
GO:0048732	Gland development	8	419	0.82	0.0033	9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000404131,9606.ENSP00000433112	STAT5B,FADD,MGMT,PCSK9,MET,CRKL,TGFA,DKK3
GO:0065007	Biological regulation	50	12385	0.14	0.0033	9606.ENSP00000013125,9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000249647,9606.ENSP00000262320,9606.ENSP00000263593,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000264914,9606.ENSP00000265071,9606.ENSP00000265598,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000327290,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000339186,9606.ENSP00000339477,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000423602,9606.ENSP00000426632,9606.ENSP00000431775,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000469413,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	MAP4K5,FAP,NCK2,PI3,SNAP23,AXIN1,SIAE,IL7,FCER2,ARSB,CDH6,LAMP3,HYAL1,NTRK2,THY1,KIT,STAT5B,ALDH1A1,PPIB,FADD,MGMT,PCSK9,BCR,DAB2,BAIAP2,MET,ITGA11,HGS,EBAG9,GRAP2,ICOSLG,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,DAPP1,ERBIN,IL32,DKK3,YES1,PAK4,FGF21,KITLG,ITGAM
GO:0048522	Positive regulation of cellular process	31	5584	0.28	0.0038	9606.ENSP00000188790,9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000264072,9606.ENSP00000264914,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000339477,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	FAP,NCK2,AXIN1,IL7,FCER2,ARSB,HYAL1,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,DAB2,BAIAP2,MET,HGS,ICOSLG,CRKL,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,YES1,FGF21,KITLG,ITGAM
GO:0080090	Regulation of primary metabolic process	32	5899	0.27	0.0040	9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000288135,9606.ENSP00000293328,9606.ENSP00000301838,9606.ENSP00000302111,9606.ENSP00000303208,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000337675,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000462468,9606.ENSP00000471477,9606.ENSP00000495951,9606.ENSP00000496959	NCK2,PI3,AXIN1,IL7,LAMP3,NTRK2,THY1,KIT,STAT5B,FADD,MGMT,PCSK9,DAB2,MET,HGS,EBAG9,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NFATC1,NTF3,TGFA,ROBO1,PDGFC,ERBIN,DKK3,YES1,FGF21,KITLG,ITGAM
GO:0009653	Anatomical structure morphogenesis	18	2229	0.45	0.0041	9606.ENSP00000188790,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000265071,9606.ENSP00000266031,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000303507,9606.ENSP00000316338,9606.ENSP00000317272,9606.ENSP00000346300,9606.ENSP00000389377,9606.ENSP00000397297,9606.ENSP00000404131,9606.ENSP00000420321,9606.ENSP00000422464,9606.ENSP00000433112,9606.ENSP00000471477	FAP,AXIN1,IL7,CDH6,HYAL1,NTRK2,THY1,BCR,BAIAP2,MET,CRKL,NFATC1,NTF3,TGFA,ROBO1,PDGFC,DKK3,FGF21
GO:0051248	Negative regulation of protein metabolic process	12	1038	0.6	0.0041	9606.ENSP00000233154,9606.ENSP00000243924,9606.ENSP00000262320,9606.ENSP00000265598,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000345492,9606.ENSP00000346300,9606.ENSP00000361761,9606.ENSP00000370115,9606.ENSP00000370373,9606.ENSP00000397297	NCK2,PI3,AXIN1,LAMP3,NTRK2,THY1,SH2B3,CRKL,WFDC2,SERPINB1,FKBP1B,NTF3
GO:0048585	Negative regulation of response to stimulus	15	1612	0.51	0.0045	9606.ENSP00000233154,9606.ENSP00000262320,9606.ENSP00000263851,9606.ENSP00000284240,9606.ENSP00000303507,9606.ENSP00000313391,9606.ENSP00000317272,9606.ENSP00000331201,9606.ENSP00000345492,9606.ENSP00000370373,9606.ENSP00000389377,9606.ENSP00000420321,9606.ENSP00000426632,9606.ENSP00000433112,9606.ENSP00000462468	NCK2,AXIN1,IL7,THY1,BCR,DAB2,MET,HGS,SH2B3,FKBP1B,NFATC1,ROBO1,ERBIN,DKK3,YES1
GO:0010975	Regulation of neuron projection development	8	442	0.8	0.0046	9606.ENSP00000264914,9606.ENSP00000277120,9606.ENSP00000284240,9606.ENSP00000313391,9606.ENSP00000316338,9606.ENSP00000346300,9606.ENSP00000370373,9606.ENSP00000420321	ARSB,NTRK2,THY1,DAB2,BAIAP2,CRKL,FKBP1B,ROBO1
